p_prob;p_lie;p_error;s_prob;s_lie;s_error;pg;pm;pn
8.495255707774214e-07;True;IIXX;8.495255707774214e-07;True;IIZZ;0.002;0.002;0.1
8.495255707774214e-07;False;IIXX;8.495255707774214e-07;False;IIZZ;;;
8.495255707774214e-07;True;IIYY;8.495255707774214e-07;True;IIYY;;;
8.495255707774214e-07;False;IIYY;8.495255707774214e-07;False;IIYY;;;
1.6990511415548429e-06;True;IIXY;1.6990511415548429e-06;True;IIZY;;;
1.6990511415548429e-06;False;IIXY;1.6990511415548429e-06;False;IIZY;;;
3.724065325415989e-06;True;IIXZ;3.724065325415989e-06;True;IIZX;;;
3.724065325415989e-06;False;IIXZ;3.724065325415989e-06;False;IIZX;;;
3.724065325415989e-06;True;IIYZ;3.724065325415989e-06;True;IIYX;;;
3.724065325415989e-06;False;IIYZ;3.724065325415989e-06;False;IIYX;;;
2.674600359907353e-05;True;IIZZ;2.674600359907353e-05;True;IIXX;;;
6.329704649091217e-05;False;IIZZ;6.329704649091217e-05;False;IIXX;;;
0.0010595329076022683;True;IIIX;0.0010595329076022683;True;IIIZ;;;
0.0010595329076022683;False;IIIX;0.0010595329076022683;False;IIIZ;;;
0.0010595329076022683;True;IIIY;0.0010595329076022683;True;IIIY;;;
0.0010595329076022683;False;IIIY;0.0010595329076022683;False;IIIY;;;
0.002245391071495722;True;IIIZ;0.002245391071495722;True;IIIX;;;
0.0022846677647202253;False;IIIZ;0.0022846677647202253;False;IIIX;;;
0.032460115371003656;True;IIII;0.032460115371003656;True;IIII;;;
0.9586599378894667;False;IIII;0.9586599378894667;False;IIII;;;
