p_prob;p_lie;p_error;s_prob;s_lie;s_error;pg;pm;pn
3.2768000000000007e-12;True;XXXX;3.2768000000000007e-12;True;ZZZZ;0.006;0.006;0.1
3.2768000000000007e-12;False;XXXX;3.2768000000000007e-12;False;ZZZZ;;;
3.2768000000000007e-12;True;YYYY;3.2768000000000007e-12;True;YYYY;;;
3.2768000000000007e-12;False;YYYY;3.2768000000000007e-12;False;YYYY;;;
1.3107200000000003e-11;True;XXXY;1.3107200000000003e-11;True;ZZZY;;;
1.3107200000000003e-11;False;XXXY;1.3107200000000003e-11;False;ZZZY;;;
1.3107200000000003e-11;True;XYYY;1.3107200000000003e-11;True;ZYYY;;;
1.3107200000000003e-11;False;XYYY;1.3107200000000003e-11;False;ZYYY;;;
1.9660800000000006e-11;True;XXYY;1.9660800000000006e-11;True;ZZYY;;;
1.9660800000000006e-11;False;XXYY;1.9660800000000006e-11;False;ZZYY;;;
8.1657856e-09;True;IXXX;8.1657856e-09;True;IZZZ;;;
8.1657856e-09;False;IXXX;8.1657856e-09;False;IZZZ;;;
8.1657856e-09;True;IYYY;8.1657856e-09;True;IYYY;;;
8.1657856e-09;False;IYYY;8.1657856e-09;False;IYYY;;;
2.4497356800000005e-08;True;IXXY;2.4497356800000005e-08;True;IZZY;;;
2.4497356800000005e-08;False;IXXY;2.4497356800000005e-08;False;IZZY;;;
2.4497356800000005e-08;True;IXYY;2.4497356800000005e-08;True;IZYY;;;
2.4497356800000005e-08;False;IXYY;2.4497356800000005e-08;False;IZYY;;;
5.395534908481061e-08;True;IXXZ;5.395534908481061e-08;True;IZZX;;;
5.395534908481061e-08;False;IXXZ;5.395534908481061e-08;False;IZZX;;;
5.395534908481061e-08;True;IYYZ;5.395534908481061e-08;True;IYYX;;;
5.395534908481061e-08;False;IYYZ;5.395534908481061e-08;False;IYYX;;;
1.0791069816962122e-07;True;IXYZ;1.0791069816962122e-07;True;IZYX;;;
1.0791069816962122e-07;False;IXYZ;1.0791069816962122e-07;False;IZYX;;;
7.576971294115188e-06;True;IIXX;7.576971294115188e-06;True;IIZZ;;;
7.576971294115188e-06;False;IIXX;7.576971294115188e-06;False;IIZZ;;;
7.576971294115188e-06;True;IIYY;7.576971294115188e-06;True;IIYY;;;
7.576971294115188e-06;False;IIYY;7.576971294115188e-06;False;IIYY;;;
1.5153942588230374e-05;True;IIXY;1.5153942588230374e-05;True;IIZY;;;
1.5153942588230374e-05;False;IIXY;1.5153942588230374e-05;False;IIZY;;;
3.36141824798374e-05;True;IIXZ;3.36141824798374e-05;True;IIZX;;;
3.36141824798374e-05;False;IIXZ;3.36141824798374e-05;False;IIZX;;;
3.36141824798374e-05;True;IIYZ;3.36141824798374e-05;True;IIYX;;;
3.36141824798374e-05;False;IIYZ;3.36141824798374e-05;False;IIYX;;;
0.00012686741692688095;True;IIZZ;0.00012686741692688095;True;IIXX;;;
0.00018154039707623387;False;IIZZ;0.00018154039707623387;False;IIXX;;;
0.003135764016662563;True;IIIX;0.003135764016662563;True;IIIZ;;;
0.003135764016662563;False;IIIX;0.003135764016662563;False;IIIZ;;;
0.003135764016662563;True;IIIY;0.003135764016662563;True;IIIY;;;
0.003135764016662563;False;IIIY;0.003135764016662563;False;IIIY;;;
0.006740514976291917;True;IIIZ;0.006740514976291917;True;IIIX;;;
0.006809365061663117;False;IIIZ;0.006809365061663117;False;IIIX;;;
0.06166975706262007;True;IIII;0.06166975706262007;True;IIII;;;
0.9117332641182793;False;IIII;0.9117332641182793;False;IIII;;;
